case_a,case_b,coarse_hamming,correlation_t1,correlation_t1ce,correlation_t2,correlation_flair,support_dice,high_similarity,same_annotation_hash
BRATS_124,BRATS_133,4,0.36193820220715484,0.21128004644521814,0.18138072490846224,0.1677647928620629,0.9535728096961975,False,False
BRATS_124,BRATS_134,4,0.30320658596149974,0.19910286684315748,0.20988197261663008,0.14497096129687498,0.9535728096961975,False,False
BRATS_124,BRATS_162,3,0.34192067596415665,0.09447674787189517,0.243366288688399,0.14816392898925082,0.9581686854362488,False,False
BRATS_124,BRATS_174,4,0.315320841406101,0.12306912859508844,0.16112588366393896,0.043128959465304505,0.9427285194396973,False,False
BRATS_124,BRATS_175,4,0.258946569375816,0.15868766434253676,0.18137758524638567,0.1338157989886326,0.9427285194396973,False,False
BRATS_124,BRATS_176,4,0.24810878049031448,0.1503655773338568,0.16813718298162847,0.11809869712757744,0.9427285194396973,False,False
BRATS_124,BRATS_177,4,0.2482161606595371,0.14499334599403624,0.19845319502029254,0.11470978616073653,0.9427285194396973,False,False
BRATS_124,BRATS_178,4,0.24328269329503074,0.1218231893117363,0.19599192298462825,0.10005987792809648,0.9427285194396973,False,False
BRATS_124,BRATS_179,4,0.2126649600045295,0.09575747486667693,0.19185278929153363,0.12295838067489717,0.9427285194396973,False,False
BRATS_124,BRATS_180,4,0.27527524949225934,0.16406647052670503,0.206570448472864,0.17563571947196072,0.9427285194396973,False,False
BRATS_124,BRATS_236,2,0.3697339293075008,0.25164593301319776,0.27991311893307963,0.06165154612932023,0.951924741268158,False,False
BRATS_124,BRATS_238,3,0.3693511155781926,0.2608519358189758,0.245786602237219,0.1357528221561094,0.9351321458816528,False,False
BRATS_124,BRATS_267,3,0.4210073019953837,0.23017686682478108,0.22933543838431908,0.1174065414928478,0.9382771253585815,False,False
BRATS_124,BRATS_415,4,0.32907777978921376,0.1990623219349823,0.17625147505894326,0.15474135484180593,0.9416166543960571,False,False
BRATS_124,BRATS_429,4,0.3619505049894729,0.21127615338467534,0.18138414404674363,0.167772510791554,0.9535728096961975,False,False
BRATS_124,BRATS_439,3,0.34190136906815033,0.09450461062271898,0.24336780443774983,0.14818725845297415,0.9581686854362488,False,False
BRATS_124,BRATS_447,4,0.3153375876416049,0.12308857582292834,0.16111551311486297,0.04312032777230465,0.9427285194396973,False,False
BRATS_124,BRATS_466,3,0.3693572380365139,0.26084186090214234,0.2457784506077379,0.13574246674177598,0.9351321458816528,False,False
BRATS_124,BRATS_476,3,0.42100042147841876,0.2301807599257449,0.22933398832743343,0.11744373611307954,0.9382771253585815,False,False
BRATS_125,BRATS_133,4,0.3579258304021347,0.2356953778714758,0.2094805936884251,0.19530705097806692,0.9535728096961975,False,False
BRATS_125,BRATS_134,4,0.3011022749974182,0.21551064381956841,0.22681808231710893,0.15598202928670504,0.9535728096961975,False,False
BRATS_125,BRATS_162,3,0.33417056145889273,0.14013128759646123,0.29586409965366584,0.1979426359745772,0.9581686854362488,False,False
BRATS_125,BRATS_174,4,0.27647865183461445,0.10489675433165285,0.16972912405728843,-0.022997688474294696,0.9427285194396973,False,False
BRATS_125,BRATS_175,4,0.26926573123148106,0.18205568644387068,0.19881784211659403,0.13220277686579324,0.9427285194396973,False,False
BRATS_125,BRATS_176,4,0.27063566908297504,0.18865223486398927,0.1932338206503992,0.14069702053360866,0.9427285194396973,False,False
BRATS_125,BRATS_177,4,0.2803919086460054,0.1874068965050544,0.22300127874604664,0.12154024711871995,0.9427285194396973,False,False
BRATS_125,BRATS_178,4,0.2811446994031281,0.17126112825005982,0.22251003291791044,0.10266459581571068,0.9427285194396973,False,False
BRATS_125,BRATS_179,4,0.26284728120591283,0.15443728194320072,0.22669746066728236,0.1407391514711302,0.9427285194396973,False,False
BRATS_125,BRATS_180,4,0.3217294605465019,0.21627086542860466,0.23694470280724972,0.1621370368248172,0.9427285194396973,False,False
BRATS_125,BRATS_236,2,0.3521873876497838,0.2142195874647888,0.2992253514217344,0.015377063546389977,0.951924741268158,False,False
BRATS_125,BRATS_238,3,0.35516407247671494,0.24472758672718326,0.2406677206552967,0.08891590603765417,0.9351321458816528,False,False
BRATS_125,BRATS_267,3,0.3872077176637014,0.17108178678559033,0.24526502809124784,0.06339094165795224,0.9382771253585815,False,False
BRATS_125,BRATS_415,4,0.2953773830581524,0.18090540625192922,0.16867121197989493,0.10324549631829859,0.9416166543960571,False,False
BRATS_125,BRATS_429,4,0.35793984416112995,0.23570288416816948,0.20948515839787857,0.1953106667701818,0.9535728096961975,False,False
BRATS_125,BRATS_439,3,0.33415511172588136,0.14015132505842143,0.2958591735906488,0.19795470807882828,0.9581686854362488,False,False
BRATS_125,BRATS_447,4,0.2765094776322045,0.10490338674214142,0.16971549427336954,-0.02301931065498268,0.9427285194396973,False,False
BRATS_125,BRATS_466,3,0.3551609112872669,0.24471705654285603,0.24066036261468873,0.08890674138065444,0.9351321458816528,False,False
BRATS_125,BRATS_476,3,0.38718737947345966,0.1710857913599395,0.24526674956290123,0.06341806799308203,0.9382771253585815,False,False
BRATS_127,BRATS_425,0,0.9999986574315961,0.999998722486979,0.9999989470605936,0.9999991125222296,1.0,True,False
BRATS_129,BRATS_426,0,0.9999976478774957,0.9999980929946468,0.9999984488035424,0.9999988631960142,1.0,True,False
BRATS_130,BRATS_372,4,0.21527977893500633,0.012647712634044624,0.2300700465365157,0.0655146737370347,0.9393516182899475,False,False
BRATS_131,BRATS_427,0,0.9999982581296528,0.9999978782260155,0.9999985911364917,0.9999984059349919,1.0,True,False
BRATS_132,BRATS_428,0,0.9999985311750305,0.999999365050477,0.9999984806254769,0.9999986654363662,1.0,True,False
BRATS_133,BRATS_134,0,0.8630948449622711,0.6264490185532325,0.7951202985850303,0.8164235774132086,1.0,False,False
BRATS_133,BRATS_236,2,0.29898012670226637,0.17614984186159227,0.09493540402966096,0.03326155030246176,0.9475429654121399,False,False
BRATS_133,BRATS_429,0,0.9999983052682115,0.9999982539394597,0.9999979784208618,0.9999987279942982,1.0,True,False
BRATS_134,BRATS_236,2,0.23888802998387812,0.14065629225203022,0.1237201686666437,0.029893719778807427,0.9475429654121399,False,False
BRATS_134,BRATS_429,0,0.8630940851216771,0.626453655978319,0.7951180456354338,0.8164290304327442,1.0,False,False
BRATS_136,BRATS_430,0,0.9999987399123617,0.9999988922042518,0.9999986866393963,0.999998886798052,1.0,True,False
BRATS_137,BRATS_138,0,0.6729015661934984,0.5229884202135568,0.6354112953558727,0.5993805332071939,1.0,False,False
BRATS_137,BRATS_139,0,0.6887677430955066,0.5580160684562162,0.6901263588121224,0.7194681522554052,0.9998865127563477,False,False
BRATS_137,BRATS_140,0,0.6910638941180114,0.5355530547122626,0.6465018139279907,0.5328775612895599,1.0,False,False
BRATS_137,BRATS_141,0,0.6799778880063385,0.5158531444913088,0.6254107788135707,0.5808981780394774,1.0,False,False
BRATS_137,BRATS_431,0,0.9999990738290032,0.9999991027276521,0.9999989687999494,0.9999990935639912,1.0,True,False
BRATS_138,BRATS_139,0,0.833050985451623,0.7664393723981179,0.8847975067750933,0.736467322942973,0.9998865127563477,False,False
BRATS_138,BRATS_140,0,0.6717186025502905,0.5797275129128646,0.6317954806388121,0.6585429165691395,1.0,False,False
BRATS_138,BRATS_141,0,0.612282648944134,0.5142268774659521,0.543602987788051,0.6161250457759584,1.0,False,False
BRATS_138,BRATS_431,0,0.6728985338423533,0.5229945693144515,0.6354153477415623,0.5993783664924669,1.0,False,False
BRATS_139,BRATS_140,0,0.6634087215848612,0.611161769163402,0.6821823030000298,0.6280629790743261,0.9998865127563477,False,False
BRATS_139,BRATS_141,0,0.6126441531473056,0.5424717316710295,0.603163062929854,0.6362509579417239,0.9998865127563477,False,False
BRATS_139,BRATS_431,0,0.6887722101083359,0.5580340966765072,0.6901324730598778,0.7194685428863367,0.9998865127563477,False,False
BRATS_140,BRATS_141,0,0.8113013833528137,0.7532971252294814,0.793378782646668,0.7523252238394361,1.0,False,False
BRATS_140,BRATS_431,0,0.6910545160220213,0.5355667989551212,0.6465075266443263,0.5328786851601675,1.0,False,False
BRATS_141,BRATS_431,0,0.6799685961906456,0.515866211003753,0.6254174335910848,0.5808895747130869,1.0,False,False
BRATS_142,BRATS_432,0,0.9999980857950065,0.9999985028529293,0.999998910547247,0.9999985618156375,1.0,True,False
BRATS_145,BRATS_253,2,0.4015310800504134,0.18072775288832396,0.11026178570874198,0.057145057080270255,0.9441954493522644,False,False
BRATS_145,BRATS_271,2,0.22068382771807427,0.005548795472557502,0.03716199249660646,0.051194038461064045,0.9409849643707275,False,False
BRATS_145,BRATS_292,4,0.17926662162780316,0.06976863821918329,0.16980010503739393,0.16505849681480952,0.9280202984809875,False,False
BRATS_145,BRATS_301,1,0.3241610638919021,0.15516768945719903,0.2342474106175434,0.25801894127133024,0.9449563026428223,False,False
BRATS_145,BRATS_433,0,0.9999992618825702,0.9999985114601014,0.9999984187941205,0.9999989272512327,1.0,True,False
BRATS_145,BRATS_477,2,0.2206998817054012,0.005551520167416184,0.03717457436362279,0.0512057429947772,0.9409849643707275,False,False
BRATS_147,BRATS_148,0,0.9109462101428193,0.79430152708838,0.8715530534405816,0.7002331162984179,1.0,False,False
BRATS_147,BRATS_149,0,0.8742517994417333,0.7266739414774364,0.788949808453285,0.603146810515497,1.0,False,False
BRATS_147,BRATS_150,0,0.8546617856293088,0.706406154742902,0.6952244719414252,0.557967323433929,1.0,False,False
BRATS_147,BRATS_151,0,0.8009387572695675,0.6304978999621158,0.6566164405761805,0.5225675951403995,1.0,False,False
BRATS_147,BRATS_152,0,0.7129137343003628,0.5660197811514087,0.6169098952246006,0.4032664442744734,1.0,False,False
BRATS_147,BRATS_434,0,0.9999986362008721,0.999998201363826,0.9999982934856116,0.9999988784770775,1.0,True,False
BRATS_148,BRATS_149,0,0.9233972264772884,0.8219582199619846,0.882401203512127,0.7589029400219072,1.0,False,False
BRATS_148,BRATS_150,0,0.8993204328251159,0.7979428115047341,0.7740681667137144,0.692354579255543,1.0,False,False
BRATS_148,BRATS_151,0,0.8215972529352918,0.7359700879082125,0.7212038442423566,0.6369703781235012,1.0,False,False
BRATS_148,BRATS_152,0,0.7313751761251412,0.6552235270475277,0.6862739642541037,0.5106268930927048,1.0,False,False
BRATS_148,BRATS_434,0,0.9109531026237225,0.7943148830068852,0.8715533853486465,0.7002359151079638,1.0,False,False
BRATS_149,BRATS_150,0,0.9344833227093584,0.8784073260373996,0.8747988115198388,0.8898879014883523,1.0,False,False
BRATS_149,BRATS_151,0,0.8574026601741377,0.7553569622210243,0.8175275931323824,0.7633585754474927,1.0,False,False
BRATS_149,BRATS_152,0,0.7597832058703196,0.6707824428850729,0.7833287540623276,0.6198717648640572,1.0,False,False
BRATS_149,BRATS_434,0,0.8742584296424493,0.7266887873818842,0.7889530268915522,0.6031558612219772,1.0,False,False
BRATS_150,BRATS_151,0,0.8366090538348129,0.7321019950328663,0.8323404286241743,0.7508356167101267,1.0,False,False
BRATS_150,BRATS_152,0,0.7377980325630974,0.6538779636985366,0.7631111414230947,0.6202040195487761,1.0,False,False
BRATS_150,BRATS_434,0,0.8546689714705887,0.7064274546201615,0.6952219130644892,0.5579834515864909,1.0,False,False
BRATS_151,BRATS_152,0,0.8797746921176244,0.8505818644825762,0.8781002768157453,0.8236741297085484,1.0,False,False
BRATS_151,BRATS_434,0,0.8009331145769809,0.6304990984616999,0.6566171378229254,0.5225795551781884,1.0,False,False
BRATS_152,BRATS_434,0,0.7129162233713806,0.566022738156652,0.6169107112993867,0.4032737505037181,1.0,False,False
BRATS_154,BRATS_155,0,0.5150416356362135,0.3120168945224017,0.2565790621844806,0.33032928660743244,1.0,False,False
BRATS_154,BRATS_156,0,0.6456860678426735,0.5241236584274862,0.6201334051716908,0.4998662914888613,1.0,False,False
BRATS_154,BRATS_157,0,0.6436914354291219,0.5093085694699846,0.6622782261757415,0.49494471080957364,1.0,False,False
BRATS_154,BRATS_435,0,0.9999989527737573,0.999998938296885,0.999998754920142,0.9999989169391336,1.0,True,False
BRATS_155,BRATS_156,0,0.3938080506634682,0.25165127353936034,0.2570640800449839,0.13324014291221373,1.0,False,False
BRATS_155,BRATS_157,0,0.39168945227692453,0.19358278720545033,0.2671008565685161,0.1767222922714118,1.0,False,False
BRATS_155,BRATS_435,0,0.5150409077473022,0.3120016729724645,0.2565615205842538,0.3303362856456743,1.0,False,False
BRATS_156,BRATS_157,0,0.8387851397420886,0.7581150801277827,0.8312466323342297,0.760576036891864,1.0,False,False
BRATS_156,BRATS_435,0,0.6456810204073362,0.5241239860323653,0.620115923174662,0.49986139026403587,1.0,False,False
BRATS_157,BRATS_435,0,0.6436861509430157,0.5093176635058503,0.6622715877943188,0.4949447606237017,1.0,False,False
BRATS_158,BRATS_436,0,0.9999985901357875,0.9999983490352828,0.9999989693725975,0.9999989472169891,1.0,True,False
BRATS_159,BRATS_437,0,0.9999983997807785,0.999998341586779,0.9999984513668556,0.9999990133031895,1.0,True,False
BRATS_160,BRATS_438,0,0.9999986961624444,0.9999988148246249,0.9999985194479505,0.9999990969328633,1.0,True,False
BRATS_162,BRATS_171,2,0.3380361960750227,0.045457256074140036,0.22997626078268163,0.17789501416960435,0.9503610730171204,False,False
BRATS_162,BRATS_236,3,0.3847891317504256,0.033308890856411616,0.18603478663676237,-0.005981306474407518,0.9641848802566528,False,False
BRATS_162,BRATS_267,2,0.39389773729986843,0.01984272957260707,0.24686065674416904,0.08269992260656737,0.9422560334205627,False,False
BRATS_162,BRATS_439,0,0.9999981514669336,0.9999980317549204,0.9999989107493159,0.9999988331879347,1.0,True,False
BRATS_162,BRATS_476,2,0.3938933669718658,0.019855120323263184,0.24686543345494308,0.08271166507629422,0.9422560334205627,False,False
BRATS_164,BRATS_440,0,0.999999120713515,0.9999992630252903,0.9999988052884179,0.9999990568464586,1.0,True,False
BRATS_165,BRATS_441,0,0.9999987950323788,0.9999987866363798,0.999999003843163,0.9999987298477514,1.0,True,False
BRATS_166,BRATS_442,0,0.9999981170081608,0.9999974175862124,0.9999987264083335,0.9999989282045494,1.0,True,False
BRATS_167,BRATS_443,0,0.9999983105118488,0.9999991296437669,0.9999992167618492,0.9999992551855418,1.0,True,False
BRATS_168,BRATS_444,0,0.9999991020217839,0.9999974188008963,0.9999986220549234,0.9999984432604765,1.0,True,False
BRATS_171,BRATS_267,4,0.384919808602924,0.2471917556026783,0.277613596406351,0.11809222153068608,0.9249055981636047,False,False
BRATS_171,BRATS_439,2,0.3380320034045351,0.04545529952721248,0.22998087489026675,0.17790734307841777,0.9503610730171204,False,False
BRATS_171,BRATS_476,4,0.3849021783967032,0.24718545624833455,0.27764291126775203,0.11809486570200033,0.9249055981636047,False,False
BRATS_172,BRATS_445,0,0.9999982875271168,0.9999978120714211,0.9999990033409447,0.9999986831190117,1.0,True,False
BRATS_173,BRATS_446,0,0.9999979579571965,0.9999985432978861,0.9999985885042363,0.9999987602439675,1.0,True,False
BRATS_174,BRATS_175,0,0.5106315277483664,0.1925507159688824,0.2892631526824399,0.12870775849332586,1.0,False,False
BRATS_174,BRATS_176,0,0.48381251616153287,0.19412814265803302,0.28446602155299006,0.11496447795820217,1.0,False,False
BRATS_174,BRATS_177,0,0.4659667856175113,0.21099401920186187,0.2950452709375248,0.10229723918128919,1.0,False,False
BRATS_174,BRATS_178,0,0.4726942642998749,0.1845793417137596,0.29746857273243177,0.10745425957085995,1.0,False,False
BRATS_174,BRATS_179,0,0.43232972583018225,0.18594339117807118,0.335204967305497,0.10827340056219088,1.0,False,False
BRATS_174,BRATS_180,0,0.4562000822841884,0.14719599329401833,0.35950859683665953,0.1998791705152082,1.0,False,False
BRATS_174,BRATS_236,4,0.2733421898198366,0.16182758494926916,0.056861557466148606,-0.05482804851400955,0.9553789496421814,False,False
BRATS_174,BRATS_238,1,0.31228105048334387,0.11646798569110327,0.08995278085028399,0.04540175860100182,0.9562628269195557,False,False
BRATS_174,BRATS_447,0,0.9999970894290325,0.9999965258492359,0.9999983161540256,0.9999985956936487,1.0,True,False
BRATS_174,BRATS_466,1,0.3122771203743745,0.11650189891428833,0.0899430602460377,0.04539915765419936,0.9562628269195557,False,False
BRATS_175,BRATS_176,0,0.9212516368283964,0.9085776108734019,0.9264776297866949,0.8480498334663503,1.0,False,False
BRATS_175,BRATS_177,0,0.7507179152372244,0.577163840403013,0.8508932781062888,0.7177247039933217,1.0,False,False
BRATS_175,BRATS_178,0,0.7540274614839387,0.5666102078034675,0.8119381744478654,0.6424888496775037,1.0,False,False
BRATS_175,BRATS_179,0,0.6954502345408634,0.520092432813026,0.8233214260246233,0.6272441388704559,1.0,False,False
BRATS_175,BRATS_180,0,0.7260839603737296,0.5778009794128014,0.7975219296532939,0.5259672995427086,1.0,False,False
BRATS_175,BRATS_236,4,0.217462082429624,0.12990426259914503,0.11355972396665759,0.09981502191037271,0.9553789496421814,False,False
BRATS_175,BRATS_238,1,0.2931801378056478,0.2993959337501356,0.3430161683776993,0.14027533020821284,0.9562628269195557,False,False
BRATS_175,BRATS_447,0,0.5106622208026226,0.19253400318908498,0.289306322807169,0.1287127553901739,1.0,False,False
BRATS_175,BRATS_466,1,0.29319321373448676,0.2993926215727289,0.34301116253895436,0.14027105238478754,0.9562628269195557,False,False
BRATS_176,BRATS_177,0,0.7537456224382797,0.6038078168393083,0.8789577780882436,0.8202608314769513,1.0,False,False
BRATS_176,BRATS_178,0,0.7684815370137343,0.5963088308457788,0.8607399731694112,0.7635524197820198,1.0,False,False
BRATS_176,BRATS_179,0,0.7212112912363232,0.5582091339609785,0.8643755209421681,0.7540003788305532,1.0,False,False
BRATS_176,BRATS_180,0,0.741542456230857,0.608091358746482,0.8136627167947832,0.6160061389537811,1.0,False,False
BRATS_176,BRATS_236,4,0.21753250024691187,0.12595111802615086,0.10998286594603524,0.0869034019035169,0.9553789496421814,False,False
BRATS_176,BRATS_238,1,0.28916133967023544,0.2947785719064544,0.329271303363254,0.1665851758429377,0.9562628269195557,False,False
BRATS_176,BRATS_447,0,0.48384010690828855,0.19409954543442864,0.2845029972325668,0.11497851398436017,1.0,False,False
BRATS_176,BRATS_466,1,0.28917506667335646,0.2947811216751409,0.32926074714694076,0.16657565160188953,0.9562628269195557,False,False
BRATS_177,BRATS_178,0,0.9346505778580342,0.877744026614018,0.9102110507513294,0.8646363732218567,1.0,False,False
BRATS_177,BRATS_179,0,0.8933335033783009,0.7844913055485649,0.8584719958263397,0.8053565985319134,1.0,False,False
BRATS_177,BRATS_180,0,0.6977696468475735,0.5780357449600351,0.8330628131886342,0.6084997121803879,1.0,False,False
BRATS_177,BRATS_236,4,0.18447327739982441,0.07611402237624662,0.13240427477977532,0.10341900519748262,0.9553789496421814,False,False
BRATS_177,BRATS_238,1,0.24568613034281686,0.1774638952350954,0.3289166463994573,0.16559696995244236,0.9562628269195557,False,False
BRATS_177,BRATS_447,0,0.4659895889470279,0.21097460579893196,0.295079338872629,0.10229580282476958,1.0,False,False
BRATS_177,BRATS_466,1,0.24568618927633662,0.1774688388117175,0.32890500866111133,0.16560167242080162,0.9562628269195557,False,False
BRATS_178,BRATS_179,0,0.9286241598723051,0.8596224649012837,0.8832537539177651,0.8841959147047483,1.0,False,False
BRATS_178,BRATS_180,0,0.7161219740484724,0.5825579260527807,0.8123367590429535,0.60725170190972,1.0,False,False
BRATS_178,BRATS_236,4,0.18583114344536503,0.06059262928082849,0.13395211993178788,0.1003295305661287,0.9553789496421814,False,False
BRATS_178,BRATS_238,1,0.2495419441268217,0.1652297515546819,0.31531852250839054,0.1720315353960793,0.9562628269195557,False,False
BRATS_178,BRATS_447,0,0.47271985466184224,0.18456504568648915,0.29749065560258076,0.10745044106600471,1.0,False,False
BRATS_178,BRATS_466,1,0.24954366498428393,0.16523353199106217,0.3153110263249806,0.17204012838380828,0.9562628269195557,False,False
BRATS_179,BRATS_180,0,0.6845582039649928,0.6016231183704184,0.853716241492785,0.6658605065817963,1.0,False,False
BRATS_179,BRATS_236,4,0.14969061647585027,0.02208147063498104,0.123266061494534,0.09356240028164341,0.9553789496421814,False,False
BRATS_179,BRATS_238,1,0.20884233038717345,0.10848388540004268,0.3145998585821379,0.17086280778449622,0.9562628269195557,False,False
BRATS_179,BRATS_447,0,0.43236315691176996,0.18593844029323595,0.33524118231425787,0.10828037151683803,1.0,False,False
BRATS_179,BRATS_466,1,0.20884852091137746,0.10847667505670917,0.31458995668024237,0.17087566778858107,0.9562628269195557,False,False
BRATS_180,BRATS_236,4,0.2026203172572555,0.08243431488407749,0.11702928838064657,0.09279409916622575,0.9553789496421814,False,False
BRATS_180,BRATS_238,1,0.3351215224544895,0.23429814273695138,0.32666821065069207,0.13742558813561073,0.9562628269195557,False,False
BRATS_180,BRATS_447,0,0.4562164401165377,0.14720467431663956,0.3595479575429619,0.1998852757081369,1.0,False,False
BRATS_180,BRATS_466,1,0.3351262998441147,0.23427270939478803,0.3266612381802014,0.1374257431943619,0.9562628269195557,False,False
BRATS_181,BRATS_448,0,0.9999982645586385,0.9999978619150517,0.9999985617103277,0.9999986678439683,1.0,True,False
BRATS_182,BRATS_183,0,0.461441926604199,0.24123205240893045,0.4692040465972821,0.1448214576357633,1.0,False,False
BRATS_182,BRATS_184,0,0.44378479716366703,0.23477019880297714,0.47120637483437094,0.20395973338149473,1.0,False,False
BRATS_182,BRATS_185,0,0.44391421066985237,0.23012698914859422,0.4587121830860045,0.16944361002227107,1.0,False,False
BRATS_182,BRATS_186,0,0.45112293719171376,0.24010730110839684,0.4668748246580374,0.1724609469618294,1.0,False,False
BRATS_182,BRATS_187,0,0.4481761222587893,0.22843867719842623,0.46071896226763065,0.2687309263464343,1.0,False,False
BRATS_182,BRATS_188,0,0.41638259937925515,0.22341218392827455,0.46227977161016165,0.1660650265339865,0.9999534487724304,False,False
BRATS_182,BRATS_189,0,0.5055517552935755,0.1874300633221364,0.4076130832857387,0.21184837836218956,0.9995573163032532,False,False
BRATS_182,BRATS_415,4,0.24348895288170222,0.1653297994490582,0.049464152324647355,0.07703449372139425,0.9553992748260498,False,False
BRATS_182,BRATS_449,0,0.999998602492171,0.9999985220686243,0.9999986194835803,0.9999989806809307,1.0,True,False
BRATS_183,BRATS_184,0,0.9358577704228629,0.8963898595105322,0.9413001388281906,0.8649243749036419,1.0,False,False
BRATS_183,BRATS_185,0,0.9160678750786124,0.8739922390840397,0.9085743656011219,0.847069089567988,1.0,False,False
BRATS_183,BRATS_186,0,0.9096623598486454,0.8684303253368074,0.9052650269281277,0.8452365906579243,1.0,False,False
BRATS_183,BRATS_187,0,0.8928953101583382,0.8502067238009395,0.8922757528422828,0.7826236890191053,1.0,False,False
BRATS_183,BRATS_188,0,0.8595154009965765,0.8189553858234568,0.8752123004175065,0.8013596726241987,0.9999534487724304,False,False
BRATS_183,BRATS_189,0,0.8190028992057621,0.6206319937119215,0.7646840948326059,0.7236948011411161,0.9995573163032532,False,False
BRATS_183,BRATS_415,4,0.18765852568604022,0.1063574217991823,0.1731522496968299,0.1607608098356065,0.9553992748260498,False,False
BRATS_183,BRATS_449,0,0.46143620798963836,0.24122347166424532,0.4692020771178343,0.14483071844609888,1.0,False,False
BRATS_184,BRATS_185,0,0.9491564570813722,0.9173479854482318,0.9422981378295663,0.8967676291686271,1.0,False,False
BRATS_184,BRATS_186,0,0.9365247036240607,0.9089351610136991,0.934774426648674,0.9004340143220019,1.0,False,False
BRATS_184,BRATS_187,0,0.9158342012841069,0.8789156382288668,0.9196807570068899,0.8711936829770937,1.0,False,False
BRATS_184,BRATS_188,0,0.8843122841174117,0.8403625276446165,0.8793132094848075,0.8415031074860805,0.9999534487724304,False,False
BRATS_184,BRATS_189,0,0.8313559391550527,0.6670993769269424,0.7862582792227288,0.7904492665030417,0.9995573163032532,False,False
BRATS_184,BRATS_415,4,0.16777700448633956,0.09101175577882163,0.16110714389850803,0.15795809810297826,0.9553992748260498,False,False
BRATS_184,BRATS_449,0,0.44377592071908484,0.23475885250788575,0.4712028312093842,0.20397477917519388,1.0,False,False
BRATS_185,BRATS_186,0,0.9575691078152935,0.9438155255664488,0.9695207686409617,0.9454463036720582,1.0,False,False
BRATS_185,BRATS_187,0,0.9430226511408568,0.9321198764384607,0.9466165445935496,0.899500391324191,1.0,False,False
BRATS_185,BRATS_188,0,0.9085288242979837,0.8976090253284911,0.9187800925360821,0.8854321648879157,0.9999534487724304,False,False
BRATS_185,BRATS_189,0,0.8475137211382989,0.7047089734222792,0.8299242015710352,0.838636931466732,0.9995573163032532,False,False
BRATS_185,BRATS_415,4,0.17757092491851273,0.09762423852739635,0.16414928684353605,0.15986336832028317,0.9553992748260498,False,False
BRATS_185,BRATS_449,0,0.4439010038273176,0.23011616484592629,0.45870208032644494,0.16945676984990574,1.0,False,False
BRATS_186,BRATS_187,0,0.9454941403192626,0.9225360504868817,0.9485344226686684,0.8935425869970288,1.0,False,False
BRATS_186,BRATS_188,0,0.9094195900132156,0.8965049787915041,0.937479857349912,0.9063551751192899,0.9999534487724304,False,False
BRATS_186,BRATS_189,0,0.8533605185545874,0.6874533632386141,0.8456434506508201,0.8277979147755902,0.9995573163032532,False,False
BRATS_186,BRATS_415,4,0.16882679432277925,0.09313084375873364,0.16705417248299495,0.1649790342918393,0.9553992748260498,False,False
BRATS_186,BRATS_449,0,0.451105091486109,0.24009711457601698,0.466866376688473,0.17247617501687665,1.0,False,False
BRATS_187,BRATS_188,0,0.9126440560207287,0.9075686658564833,0.9303331094398016,0.874215435002254,0.9999534487724304,False,False
BRATS_187,BRATS_189,0,0.85775196222668,0.6929397930172391,0.8354264526664402,0.8598136162979165,0.9995573163032532,False,False
BRATS_187,BRATS_415,4,0.1828923334407063,0.12367324667052075,0.17692211091936655,0.17868447311004607,0.9553992748260498,False,False
BRATS_187,BRATS_449,0,0.4481670821809094,0.22842860596871228,0.46071304684724307,0.2687431669504348,1.0,False,False
BRATS_188,BRATS_189,0,0.8324316555858227,0.6626270104833427,0.8495501939647548,0.847246422826075,0.9996039271354675,False,False
BRATS_188,BRATS_415,4,0.18722210029659414,0.10555631121918134,0.17498528062444513,0.16146696195895804,0.955350935459137,False,False
BRATS_188,BRATS_449,0,0.4163800748489751,0.2234017241087985,0.46227240692658034,0.16607803199150778,0.9999534487724304,False,False
BRATS_189,BRATS_415,4,0.2127291059938964,-0.018243740422728385,0.16030248182576062,0.16930694162400606,0.9549399614334106,False,False
BRATS_189,BRATS_449,0,0.5055413359245828,0.18741942705496173,0.4076041496139874,0.21186125508964207,0.9995573163032532,False,False
BRATS_190,BRATS_450,0,0.9999984589098286,0.9999984799950766,0.9999989701139018,0.9999987910997802,1.0,True,False
BRATS_191,BRATS_192,0,0.4742026534426951,0.21458615895514654,0.39623173110606696,0.2066301886212888,1.0,False,False
BRATS_191,BRATS_451,0,0.999998077038018,0.9999982862452598,0.9999985736824464,0.9999987877423119,1.0,True,False
BRATS_192,BRATS_451,0,0.47421186234069496,0.21458769253372806,0.39623479775401416,0.20664810917068321,1.0,False,False
BRATS_193,BRATS_269,4,0.09533014768569627,0.006987654252428116,0.12493918820014442,0.13429914192754208,0.9381287097930908,False,False
BRATS_193,BRATS_452,0,0.999999025387278,0.9999985306367012,0.9999988937424296,0.9999989443002314,1.0,True,False
BRATS_195,BRATS_453,0,0.9999980677972952,0.9999971377517574,0.99999846233981,0.9999982440792571,1.0,True,False
BRATS_199,BRATS_454,0,0.9999993501597331,0.9999993259380002,0.9999990403892127,0.9999993439639202,1.0,True,False
BRATS_200,BRATS_201,0,0.3821383724696893,0.16629742395711775,0.6187388662146039,0.5802990683396035,1.0,False,False
BRATS_200,BRATS_202,0,0.810383102086057,0.6051231292627886,0.7797464421926824,0.8116656634961801,1.0,False,False
