image_id,group_id,y,correct_seeds,mean_probability_yes,probability_sd
8e8573f713142daa6f4405298dcea24cab9de55ec3b55f843fed097498c8268e,8e8573f713142daa6f4405298dcea24cab9de55ec3b55f843fed097498c8268e,1,3,0.8892653333333334,0.07672155042726472
8fd29c26253f5b732202ec57a7031eb06ca6a2bd426f107e00973ddc713f628a,8fd29c26253f5b732202ec57a7031eb06ca6a2bd426f107e00973ddc713f628a,1,1,0.34342970866666667,0.43220869489600183
90c4faafd845360cbfd09f19632147497b4b04463ee87ae31d991f20e6ca6ed0,90c4faafd845360cbfd09f19632147497b4b04463ee87ae31d991f20e6ca6ed0,0,2,0.3907212766666666,0.22062204429258567
911c540a63b210ba72bd602a75c8196358e58f58a205d736184a7535abf18d9b,911c540a63b210ba72bd602a75c8196358e58f58a205d736184a7535abf18d9b,1,3,0.94478778,0.06526807728331818
9125bf84b896351de12f641319c42697532aa1a486a398d6e9401acab313dd11,9125bf84b896351de12f641319c42697532aa1a486a398d6e9401acab313dd11,0,3,0.12053956300000002,0.17403054599890244
912f80d8f29184808e113f3e9770527dbaf7b490b4f4f27c69b015d174cb381a,912f80d8f29184808e113f3e9770527dbaf7b490b4f4f27c69b015d174cb381a,0,1,0.51902188,0.4730795661311676
917c2b80ad1d6f68ad73193c916a97ad9f0c1631bfa2279f7e1a3f4cfab69e69,917c2b80ad1d6f68ad73193c916a97ad9f0c1631bfa2279f7e1a3f4cfab69e69,1,3,0.9637324566666666,0.0073328616044783575
91ec708e6345187e7e6cb79d8f506804299539768c93c40dad9b190d53558a60,91ec708e6345187e7e6cb79d8f506804299539768c93c40dad9b190d53558a60,0,2,0.3358589216666667,0.2236995068851101
9220ddf9fcbdfe50047a49eb5b1a305f4b8be1fd34bebff120ed4f22fabb20b7,9220ddf9fcbdfe50047a49eb5b1a305f4b8be1fd34bebff120ed4f22fabb20b7,0,3,0.16736082666666666,0.11138543896563693
948659a58aa090fea9f4e54c0c7d13cc5a3e10afb8de705c2e3b9699a6e7d98e,948659a58aa090fea9f4e54c0c7d13cc5a3e10afb8de705c2e3b9699a6e7d98e,1,2,0.39690415933333334,0.3437291116434082
959996f9fe085b2b9492407c9c980e67949d6604f8916380d498a29ce777c481,959996f9fe085b2b9492407c9c980e67949d6604f8916380d498a29ce777c481,1,3,0.91615122,0.09011823564647276
96dc1ea3df3a481c9959598a38a12ce3ad1fe7159bb523a0c3cc7df71d2539fb,96dc1ea3df3a481c9959598a38a12ce3ad1fe7159bb523a0c3cc7df71d2539fb,0,3,0.12958927966666667,0.13738534716232692
971af0cc2d7eb4517c91e7ea90797e8ef92a6a3095581b4a235ef89a45ad9aa4,971af0cc2d7eb4517c91e7ea90797e8ef92a6a3095581b4a235ef89a45ad9aa4,0,3,0.017936178166666667,0.014613502868695156
976659c77cc9b2679e77eb492592dfd66045319538e6f68604e0027b237cc949,976659c77cc9b2679e77eb492592dfd66045319538e6f68604e0027b237cc949,1,2,0.41850374,0.21118094559332476
987c812a794593c0a8b58f1eed8aac0cf015230fc3a1640b82cf95d91a5609c5,987c812a794593c0a8b58f1eed8aac0cf015230fc3a1640b82cf95d91a5609c5,0,3,0.024495028333333335,0.016111073799732728
9abf4ad7a7aa95cfbcc7e45b99700eef849af5219dd4c189da1538f068582913,9abf4ad7a7aa95cfbcc7e45b99700eef849af5219dd4c189da1538f068582913,1,3,0.9391965466666666,0.06140651751296866
9ca4ac0807a3bbd0826a06396a8c0ecbfa9bbb6489ff43bed97a42284eb4478c,6849ea8acf8659b60e837c2d45f4431f833dbf95efa93a350942018e926c3133,0,3,0.33858553,0.1711231546347095
9ced31742602b954a0f27c4af431f52b61b194b39f32ab94d3442ac50cffcada,9ced31742602b954a0f27c4af431f52b61b194b39f32ab94d3442ac50cffcada,1,3,0.9750590533333333,0.010888586687409555
9ee48c5828a8709f5ef88d68b1ebb72d39b89abdb49488d63a45eede5fbb7b04,9ee48c5828a8709f5ef88d68b1ebb72d39b89abdb49488d63a45eede5fbb7b04,1,3,0.8705067333333334,0.18524672290697436
9fdd39966afd42eb860930159d7ccdc00e55ed54540478ff367f07f9f6eedbc4,9fdd39966afd42eb860930159d7ccdc00e55ed54540478ff367f07f9f6eedbc4,0,3,0.1599964667,0.25990092500848855
9fed845a58f23ea75c16c2f89d701ca68c7780565f94dd913a3fc2fd8e01b9cd,9fed845a58f23ea75c16c2f89d701ca68c7780565f94dd913a3fc2fd8e01b9cd,0,3,0.23531343833333332,0.1831018683760768
a01e590d6ec79f518194accaab1cb2a65bcda7fd021499547ee06b2b6a85b684,a01e590d6ec79f518194accaab1cb2a65bcda7fd021499547ee06b2b6a85b684,0,3,0.11308771799999999,0.06760686349219798
a556fb53ec82b61ce9b867242f0089c12a4e826a461322e87afe93c5a536b93e,a556fb53ec82b61ce9b867242f0089c12a4e826a461322e87afe93c5a536b93e,1,3,0.9664650966666667,0.01800096186605125
a5e234d76031e70468a449f62a7b79b1a736d1c987ebe8c17ffa0c1c1d61983f,a5e234d76031e70468a449f62a7b79b1a736d1c987ebe8c17ffa0c1c1d61983f,1,3,0.8303347666666667,0.0751105860444674
a645b290ac12124164b9b27be07bbe9f4d5a44e51a551a6ca26321867a0006e9,a645b290ac12124164b9b27be07bbe9f4d5a44e51a551a6ca26321867a0006e9,1,2,0.6023193466666666,0.12283657938517556
a698668dc2c44bfbf5aaa6b1cf009d43cba82471119a2624f573d6a2a0ae394a,a698668dc2c44bfbf5aaa6b1cf009d43cba82471119a2624f573d6a2a0ae394a,0,1,0.46577086666666667,0.35322748892487593
a72f7ff6699463e309b867152937536c79c3a8e1ebe62553c6fcdaa1a07c304a,a72f7ff6699463e309b867152937536c79c3a8e1ebe62553c6fcdaa1a07c304a,1,0,0.32375908999999997,0.1430695074249405
a734d21670a7344e01b0dec42fc76147cd87a3d4bdf41f56aae6ee1f91aa32b9,a734d21670a7344e01b0dec42fc76147cd87a3d4bdf41f56aae6ee1f91aa32b9,1,2,0.49787807666666667,0.4143771258832119
a939efe53e12508636806a0548de0774a363805f3c1c1cf6f57182fb15f6213d,a939efe53e12508636806a0548de0774a363805f3c1c1cf6f57182fb15f6213d,0,3,0.12671083266666666,0.18575854182785287
a991b7a12ed71214ee0120e45a25dc86e2af553186f857b5e72ad67280d8a67e,a991b7a12ed71214ee0120e45a25dc86e2af553186f857b5e72ad67280d8a67e,0,1,0.5770356266666666,0.3751083624887573
a9ad252451dd83369e64751c361e0394fe0f2c117c56915ca089ba9683fffdab,a9ad252451dd83369e64751c361e0394fe0f2c117c56915ca089ba9683fffdab,1,3,0.6905587166666667,0.14877700824245607
ada848fe55c3b27559012775de676961b40d7a32368c9c8a5919e5d6e385a557,ada848fe55c3b27559012775de676961b40d7a32368c9c8a5919e5d6e385a557,0,2,0.377644783,0.3222016408619769
adbda2cd245abb1f50d6fc13b63018dc3d585ae06229465743f8da20dd011023,adbda2cd245abb1f50d6fc13b63018dc3d585ae06229465743f8da20dd011023,1,3,0.9765721466666667,0.011483989527273822
af848889102601facd1b908c76d3cbf1ac5bb5681300d7e5a97893261e5d4a11,af848889102601facd1b908c76d3cbf1ac5bb5681300d7e5a97893261e5d4a11,0,0,0.6999683000000001,0.11509071253011681
b12ea55157f26c262502f57f8eb5ab13ef9aeac065eed940af6c87d362ad9300,b12ea55157f26c262502f57f8eb5ab13ef9aeac065eed940af6c87d362ad9300,0,3,0.15066574766666666,0.16384647659465465
b139e0fcae28ad639ed2540074d7cf1ed36ef82ad840c1cf598128f4f55b6f94,2ed39cc6daa76227fef121e3687cd919552874410cad3b708ad363313a942626,0,3,0.17497730666666667,0.1401183658717594
b2745f58e72fd5e4069aa2595a8ac8571833d2159b4e0266881e9768a16affce,b2745f58e72fd5e4069aa2595a8ac8571833d2159b4e0266881e9768a16affce,0,2,0.28171801366666666,0.2862532371498008
b2947db09a9f0865c5bba5132065f048a9c10bcff08788387e778aa8d869cba6,b2947db09a9f0865c5bba5132065f048a9c10bcff08788387e778aa8d869cba6,1,3,0.9516613366666666,0.05558236822366451
b3746a8061ca6e8a9419d1e04a5e966bb01d15138d57b73c8695a823ca51540d,b3746a8061ca6e8a9419d1e04a5e966bb01d15138d57b73c8695a823ca51540d,1,1,0.196418444,0.271686866227302
b5652c67f6bda3449f096aefdb53a17151b4534699691a442597498151362ad4,03f0c02287ea5e6c362d4f0faf92bd5051adf16aad4e8d652255b311c0dfae80,1,3,0.7373935,0.0658275724705841
b9e261090ae1fa4c62061db4f5b31bde6197d95d693a43cff7492ce90be584d8,b9e261090ae1fa4c62061db4f5b31bde6197d95d693a43cff7492ce90be584d8,1,3,0.91317963,0.07046575322048079
b9f9d5612381f7fcb0a7403d37521ff95c4552a276dc1afb02f2739e62a12d10,b9f9d5612381f7fcb0a7403d37521ff95c4552a276dc1afb02f2739e62a12d10,1,1,0.3333646133333333,0.20497387454552773
ba7c85d72891460c0c32f51ed8d504725d9dda15e3113101de475e6c66e53758,ba7c85d72891460c0c32f51ed8d504725d9dda15e3113101de475e6c66e53758,1,3,0.6677500100000001,0.10996965180475157
bb28460f798cf3c1437974cff9208b3a5d3adc72304da42e7ddbb2232cf0117a,bb28460f798cf3c1437974cff9208b3a5d3adc72304da42e7ddbb2232cf0117a,1,0,0.2321722833333333,0.15739851616623785
bd342fb9cbae0aaced0b790162fd2173c66f2b4d4548d7c8f56c07a655cdfa2f,bd342fb9cbae0aaced0b790162fd2173c66f2b4d4548d7c8f56c07a655cdfa2f,1,2,0.45677392,0.2508040517974963
bdce5afee31c171c25454a01878f49a2bb1d2887df3eee350399b383513f8cae,bdce5afee31c171c25454a01878f49a2bb1d2887df3eee350399b383513f8cae,0,2,0.40739295999999997,0.19709833969691146
bdf2d8df20ce58b5dea1b6ce1ff839246c08bafd79dfd004f771582588818afc,0198278fba06be5fee3f79b739acc5269c3f1bd2c4ca7c999af3ec7845b1db18,0,3,0.061686177,0.04616140807124745
beb26a21459fe7faa6b3ead6bffab7048069b39d9c8f44fcdd371f6a8fc7cc8c,beb26a21459fe7faa6b3ead6bffab7048069b39d9c8f44fcdd371f6a8fc7cc8c,1,1,0.41027948000000003,0.43786304303967
bee7fbae3117d9c6ec199febf2621f2d3e0de2906814a8374dc6f45d0bdccde5,bee7fbae3117d9c6ec199febf2621f2d3e0de2906814a8374dc6f45d0bdccde5,1,3,0.91341911,0.12138310683603264
c30f889c48513fe695a6509aa86ffa7952d40b96e13c1e84b319cf6914823e9a,3de32c152527af18060fc9a0eb01b0ede6025f1994ad3586e96c4a47c3e23898,0,1,0.70395266,0.24651969870004628
c4c16cf7f307a18cbe12ac00017cd52b033018e22ca43c563efd8b38ebd6dfb6,c4c16cf7f307a18cbe12ac00017cd52b033018e22ca43c563efd8b38ebd6dfb6,1,3,0.7807522033333333,0.15184798093063015
c538789cd768bbf8bdafd3a4a130e463f0884af9e619531d829e4187d30b08b2,c538789cd768bbf8bdafd3a4a130e463f0884af9e619531d829e4187d30b08b2,0,3,0.2428885146666667,0.20325201035488497
c56cfebd3456ee28a9a5ab7136fff442f274e436ec1fc606c81e3d1fefaea24e,1902269e7e57107f2635fce6eb02fb789968bc5c23093a302b4b7ad9db218eb4,0,3,0.038117726,0.03283805979392155
c6038b3142be4c883f7aee8c7b99566d35b57612dc1fe9c7e7e20295a90c1c04,c6038b3142be4c883f7aee8c7b99566d35b57612dc1fe9c7e7e20295a90c1c04,1,3,0.9540131033333333,0.02474765204408357
c626d3b0cbc6ba8ea7e9049da47367c61b054c32f61809d3752c3e734d5062e9,c626d3b0cbc6ba8ea7e9049da47367c61b054c32f61809d3752c3e734d5062e9,1,2,0.7292876033333333,0.29407858950824867
c69d93e782d3db7bb23a8b8bee55c7f96129f0123ea9b0848c4470be404bc933,c69d93e782d3db7bb23a8b8bee55c7f96129f0123ea9b0848c4470be404bc933,1,3,0.8119612433333333,0.16617474704680502
c6af3a9d8e4547cb522bd945a82a7cfebf121b93fe7f50299dec705348fe36c3,c6af3a9d8e4547cb522bd945a82a7cfebf121b93fe7f50299dec705348fe36c3,1,3,0.9031230433333333,0.12366807028668968
c6f1bb114ffc0594d49c3991aec03ef53c6d44506cd552baad1020f821d80648,c6f1bb114ffc0594d49c3991aec03ef53c6d44506cd552baad1020f821d80648,1,1,0.5582990466666667,0.15368095367392326
c8e9a8b3f39810f2735091058c0e39a02ca5370c60e86b71770288c7185b3fbc,c8e9a8b3f39810f2735091058c0e39a02ca5370c60e86b71770288c7185b3fbc,0,3,0.2578395863333333,0.21385352048996129
ca42889078e14150119059a5534dd2f3dc957ba0b6233732dab0613222c48b01,ca42889078e14150119059a5534dd2f3dc957ba0b6233732dab0613222c48b01,0,3,0.045375882,0.03432835125844415
caf1bb9b61f8ce8b71c6d7283ed913e49686befe54572e9371c99680b62e8190,caf1bb9b61f8ce8b71c6d7283ed913e49686befe54572e9371c99680b62e8190,1,3,0.9767084666666667,0.01719886689475017
cb8f53c3357a4a0e42872730b58542f2383e40fde7aecef167621531ce6734c2,cb8f53c3357a4a0e42872730b58542f2383e40fde7aecef167621531ce6734c2,1,1,0.34762487833333333,0.3894731112590394
cc2def01cb2188f2259d52542f05b9d6c76fc11db28268ba2c61ca2fd4f46854,cc2def01cb2188f2259d52542f05b9d6c76fc11db28268ba2c61ca2fd4f46854,1,3,0.6302473433333333,0.07817318961242169
cce8e87b4fb59d8c79ae90de643a8203db5e0e0a73b4bb42effe9c2517f6fa01,cce8e87b4fb59d8c79ae90de643a8203db5e0e0a73b4bb42effe9c2517f6fa01,0,3,0.14870068066666667,0.14931836372557059
cd7814cfd9f4006cc37117d886dabdeb8ae27fcdbd9248592df88b6f54fd5bd5,cd7814cfd9f4006cc37117d886dabdeb8ae27fcdbd9248592df88b6f54fd5bd5,1,2,0.62504052,0.2463983714352357
cdb365489d1dbf33a11d323602812a70572e4096b4e4ab466558b6f2828b2f05,11fcbc10ab7e3890752d6a32b8de515b57952b63cccbf6ada00c3ae2da823e58,0,3,0.151795499,0.23328220067497327
cef45ce59931075ef0d142d02078a7d3fba00c990fd4cf0f33ca9dc99be2362e,cef45ce59931075ef0d142d02078a7d3fba00c990fd4cf0f33ca9dc99be2362e,0,2,0.31302858,0.24823488096377166
d1a91e77cf6f1ebf0127b7f8154ce032b9b1aa2a79156f123da382c49d536320,d1a91e77cf6f1ebf0127b7f8154ce032b9b1aa2a79156f123da382c49d536320,1,3,0.9862434999999999,0.005159171482902975
d200999060e799c7e792ab9864725f8f8c38182762b83bc27ae3e2d38e187d01,d200999060e799c7e792ab9864725f8f8c38182762b83bc27ae3e2d38e187d01,1,3,0.9403090933333335,0.0680797877283606
d2c5fa3041f75490b0e39bc99aa8a0dcae1ad09935b20758fe4d73ae9e58581f,d2c5fa3041f75490b0e39bc99aa8a0dcae1ad09935b20758fe4d73ae9e58581f,0,3,0.11871608066666667,0.1734548329257626
d372be321de1f98feb43f054912464cb4f983b8a24ef0376036ea2c8ec122b41,d372be321de1f98feb43f054912464cb4f983b8a24ef0376036ea2c8ec122b41,1,3,0.9362977,0.05066453703795194
d5cbbe1256c58cf25d79245cce21faee2e7e67d9c063c3cda3003e748d058873,d5cbbe1256c58cf25d79245cce21faee2e7e67d9c063c3cda3003e748d058873,0,2,0.39208635099999994,0.3441770961604326
d654ecae46e168daedc31ec1248a263131bfce6758d1622f0ab6f39e2a22def3,292e7ecd789514df747778a15feeb10229484e54145cdf53d4171ac7095767ed,1,2,0.6621975466666666,0.2640149392995377
d6c7145cffa1d9b450905160ed7b9b4579c864eb77395fc69813e5e6b74e495d,d6c7145cffa1d9b450905160ed7b9b4579c864eb77395fc69813e5e6b74e495d,1,3,0.66886831,0.1354069072549303
d8ca4bf52dd8bfd65a1c7c7287a0dd292bbe91ed0ccef71d5b327b80e4802939,d8ca4bf52dd8bfd65a1c7c7287a0dd292bbe91ed0ccef71d5b327b80e4802939,1,3,0.9476389466666667,0.019902780943439374
dcc6ad68dcf64338d943273c43b66e9dc03f5aac2a7d5dd1e2dc57ab0cabf219,dcc6ad68dcf64338d943273c43b66e9dc03f5aac2a7d5dd1e2dc57ab0cabf219,1,3,0.8630885933333333,0.2012391159784959
dcd0739408b5a9221b27f36b6167c546a23ec289c6efde3f211915a16099a189,735cbef9552a14d7b4a3f84398a094d8eef2c0c9101b3f51c2f077b896ad4856,1,2,0.4690522426666666,0.394900763192951
df65f1557e36230e790ffed732de9d1aa1263928c76b3d78cc69c1c0d53ad725,d200999060e799c7e792ab9864725f8f8c38182762b83bc27ae3e2d38e187d01,1,3,0.9403486666666666,0.06763235546735992
dfa19f73a09806cff5b8b3570e9ac156041cf5c4972375230d5bb22c82540be9,dfa19f73a09806cff5b8b3570e9ac156041cf5c4972375230d5bb22c82540be9,1,3,0.8230701666666667,0.21328938986401394
e053ec244029604025f96ede330578d3dd50e9641e4ef8364e61b5f9cbde33f4,e053ec244029604025f96ede330578d3dd50e9641e4ef8364e61b5f9cbde33f4,1,0,0.14479296753333334,0.21788931925996027
e17aa7fb2d8bf251e8fb3a885d2865ae2c62a4314f5b33c760fff27c800fc47b,e17aa7fb2d8bf251e8fb3a885d2865ae2c62a4314f5b33c760fff27c800fc47b,1,3,0.9197081566666666,0.10790869271167472
e30545c15b64efcf60c0cd2b7d635d3af6d842df4753ebffd331d1363ba601ea,e30545c15b64efcf60c0cd2b7d635d3af6d842df4753ebffd331d1363ba601ea,1,0,0.05410413066666667,0.05831152878994912
e43b07477fc18ff7c82de9ad21f3ac0197faf33625ed1259e39e98652f1f6d3c,1eade1774cc1953e749e172027e573e028bab9a2a2ab71c687c9d75d60b72312,1,3,0.89611608,0.0476514939902119
e47b451baa75405ff12a9ec02887a268755b304791cb8555636959ac66bba7c7,3e71fcc3f8a78e780596bbec3dc14e6e087e8d2f9a9eafdf54aa98995bf96af2,1,0,0.35347028,0.14412563084064262
e4a8a1984d9693e70d8335a1c8c77a39a68f684b5661ac2edc34f8e971dd88f1,e4a8a1984d9693e70d8335a1c8c77a39a68f684b5661ac2edc34f8e971dd88f1,0,3,0.22752439666666668,0.13181482029232727
e4b5fb431fa83fe3325066eb759c81db20f475ced435bd84861ea127e8c70826,a556fb53ec82b61ce9b867242f0089c12a4e826a461322e87afe93c5a536b93e,1,3,0.9663659766666667,0.017360086662705224
e65196e57bfd4c7219cf47b8ad7d499c70a0d8e86ea443944e6faa6447e74e75,e65196e57bfd4c7219cf47b8ad7d499c70a0d8e86ea443944e6faa6447e74e75,1,2,0.70602687,0.21243344399377867
e68aa817460ae3a1d648bf9d62d1725f616de5f901238fc2ae7e685b5bbe6a36,e68aa817460ae3a1d648bf9d62d1725f616de5f901238fc2ae7e685b5bbe6a36,1,0,0.19692155733333336,0.13661153986223112
ea7dc5bb1a8bbefda642a5a5ad32d5c79f6decb6f8d7a0441f0b3912d8df65d7,ea7dc5bb1a8bbefda642a5a5ad32d5c79f6decb6f8d7a0441f0b3912d8df65d7,1,3,0.9006779333333333,0.044153594319073654
eab1eeda798eb5191c4547fb06ccdb98a91b4b4536417d5aa75529cbd2897cad,eab1eeda798eb5191c4547fb06ccdb98a91b4b4536417d5aa75529cbd2897cad,0,3,0.101307512,0.018619926011559016
ebf52743e53a6c0f3d9648a0eaa600ee8b1afb0c758dfa83a49b45ad8852933d,ebf52743e53a6c0f3d9648a0eaa600ee8b1afb0c758dfa83a49b45ad8852933d,1,2,0.7094027233333332,0.23759777789889922
ec29cdff7047d7ea62b34c125bfb4d183e75d1102f79ea2672f3383533776599,ec29cdff7047d7ea62b34c125bfb4d183e75d1102f79ea2672f3383533776599,1,1,0.46834939333333336,0.23613273863146156
ef4f79a4f41ee093e86efc8363be6a29f59de2e9eed4eb05a58b0727bb94f55a,ef4f79a4f41ee093e86efc8363be6a29f59de2e9eed4eb05a58b0727bb94f55a,1,1,0.21766011166666666,0.25650713596616576
f66535630af6cfdeb2272dbb4547c6e058e4b59ae445ebe1535c82e19687253c,f66535630af6cfdeb2272dbb4547c6e058e4b59ae445ebe1535c82e19687253c,0,1,0.6451927833333333,0.2509764544427541
f8b081d13042660a736ea3535411752118892f3a03e6083f3b1e09a2c4ffea5e,f8b081d13042660a736ea3535411752118892f3a03e6083f3b1e09a2c4ffea5e,1,3,0.8237726100000001,0.1686065337797005
fa5259c7cdf1f53bccde7f6d6d68b3b3dc711df9d6ff00ca583ea1607179d3d7,fa5259c7cdf1f53bccde7f6d6d68b3b3dc711df9d6ff00ca583ea1607179d3d7,1,2,0.6180124666666666,0.4003535308013698
fe24370b7fbad1d4671832b0132f589ae94191d04a324806374726cbb9553a9a,fe24370b7fbad1d4671832b0132f589ae94191d04a324806374726cbb9553a9a,0,3,0.2207696766666667,0.15482931457216698
fe2f2e15fbef31937a7350eda86d06b7efe35058104c8f17688f0506f83bb4ca,fe2f2e15fbef31937a7350eda86d06b7efe35058104c8f17688f0506f83bb4ca,0,3,0.03922858266666667,0.01728117986593752
